Clean_Reviews,Uncleaned_Reviews,Subjectivity,Polarity,sentiment
phone definatly good price bit high doubt oneplus oneplus give robust hardware run upto year without problem criterion g need till let g network launch first charging battery w charger best segment proccessor mediatek better snapdragon compromise screen amoled camera good feel like got scam feature camera camera good produce whitish picture oneplus please update software battery good fast chargingdesign handy phone standard size processor mediatek better snapdragonoverall camera good may next software update camera fine find better option market refer criterion make decision,"The Phone is definatly good, but price is a bit high. no doubt its oneplus, and oneplus give a robust hardware which can run upto 3-4 years without any problem.My Criteria -5G - no need till 2023, let 5G network launch first.Charging/battery - 65w charger, best in segment.Proccessor - Mediatek, better if it was Snapdragon. (I compromise)Screen - Amoled.Camera - Not good (feels like I got scam)Features -Camera - camera is not good, it produce whitish pictures, Oneplus please update the software.Battery - Good, with fast chargingDesign - Its very handy phone with standard size.Processor - Its mediatek , better if it was snapdragonOverall - Camera is not good, may be in next software update camera will be fine.you can find better options in market. refer to the criteria above and make your decision.",0.47958333333333336,0.4766666666666667,pos
phone screen remains black hr every morning tried restart software update check etc issue persists slide click setting make working every time couple mi phone never faced type issue,"Phone screen remains black for 1-2 hrs every morning, tried restart and software updates check etc but issue persists. Has to slide down and click on settings to make it working every time.. had couple of MI phones before it, I never faced these type of issues.",0.43333333333333335,-0.16666666666666666,pos
mujhe har tarah se ye phon accha laga jaishe ki battery cemra screen size look etc,"Mujhe har tarah se ye phon accha laga .jaishe ki battery , cemra, screen size ,look etc",0.0,0.0,pos
best phone price,Best phone at this price,0.3,1.0,pos
medium could loaded,"The media could not be loaded.
                



 बैटरी लाइफ वेरी वेरी पुअर",0.0,0.0,pos
good phone budget seems like color rather,"Good phone under budget. Seems like color OS, rather than",0.6000000000000001,0.7,pos
used k samsung redmi phone till samsung worst hanging phone left using many year ago redmi provided good strength phone hanging slow screen going black issue last redmi phone brought version working lighting fast camera superb battery good charging really fast touch way much premium redmi samsung k range thus brilliant phone,"I have used below 20K Samsung and Redmi Phone till now.Samsung is the worst hanging phone so that i left using many years ago.Redmi provided good strength phone but i had some hanging,slow down and screen going black issues in my last Redmi phone.I have brought 8+128 version and it is working lighting fast. Camera is superb, battery is good,  charging is really fast and touch is way too much premium than redmi and samsung( below 20 K range). Thus for me it is a brilliant phone.",0.5384615384615385,0.22564102564102562,pos
camara quality poor happy type oneplus phone overall ok phone,Camara quality very poor.Not happy to this type of OnePlus phone. overall  just ok phone.,0.525,0.225,pos
like screen clearity dislike battery even new set discharge fast,"I like it's screen and clearity, and most dislike is battery. Even in new set it discharges very fast.",0.5272727272727272,0.16818181818181818,neg
good,Good,0.6000000000000001,0.7,pos
phone good time heating issue,The phone is good but some time having heating issue.,0.6000000000000001,0.7,pos
screen go blank incoming outgoing call see caller attend call need recall every time disconnecting pressing button screen blankthis happened latest software update could find solution done factory reset also issue remains,"Screen goes blank during incoming and outgoing calls , can not see the caller or attend the calls.Need to recall every time after disconnecting by pressing any of the buttons as the screen is blankThis happened after latest software update.Could not find solution.Done factory reset also, but issue remains.",0.45,0.25,pos
affordable range nice feature,Affordable range and nice features,1.0,0.6,pos
good performance,🎉🎉🎉🎉Good performance,0.6000000000000001,0.7,pos
good,Good,0.6000000000000001,0.7,pos
nice phone purchased prime day sale price range nice phn oneplus,Nice phone..i have purchased 17499 on prime day sale. at this price range nice phn of OnePlus.,1.0,0.6,pos
excellent phone cost,Excellent phone in this Cost.,1.0,1.0,pos
good product,Good Products,0.6000000000000001,0.7,pos
good buy,A good buy,0.6000000000000001,0.7,pos
best phone purchase handy price one issue watch video ott platform keep video full screen get stuck video start play slow rest every processor phone amazing,The Best Phone to Purchase in Handy Price... There is only one issue if you watch videos on OTT platform if you keep in the video on full-screen it get stuck and video starts to play slow rest every processor of phone is amazing...,0.61,0.45,pos
good phone good experience bit heavy one drawback backside camera level rest cover cm higher increase chance camera cover glass scratched whever phone kept anywhere,"Good phone, good experience, but a bit heavy.One drawback is that at the backside, camera is not at the same level as rest of the cover, it's a cm higher, which increases the chances of camera cover glass being scratched whever phone is kept anywhere.",0.55,0.3625,pos
super super,Super super,0.6666666666666666,0.3333333333333333,pos
veri nice product,Veri nice product,1.0,0.6,pos
good phone required feature trust oneplus brand,Good phone with required features with a trust of OnePlus brand,0.6000000000000001,0.7,pos
nice product,Nice product,1.0,0.6,pos
ok ok gud thought buying like,It's ok ok not so gud that I thought before buying it was not like that,0.5,0.5,pos
one plus good product battery good tuch hard,One plus this is good product battery 🔋 is good but  tuch is hard.,0.5805555555555556,0.3694444444444444,pos
ordered phone however upto mark oneplus provide mobile function camera quality good touch good function fine,"I have ordered this phone however it is not upto mark as Oneplus provide the mobile functions. Camera quality is not good, the touch is good and other function are fine too.",0.5666666666666668,0.6055555555555555,pos
battery life good,Battery life good,0.6000000000000001,0.7,pos
battery drained fast also mobile getting heated alot use,Battery drained out too fast also mobile getting heated alot while it is in use.,0.6,0.2,neg
okay,Over all okay 👍,0.5,0.5,pos
good,Good,0.6000000000000001,0.7,pos
good oneplus experience price good processor battery performance camera downside phone take good picture proper light condition better camera phone available price,"A good OnePlus experience at this price. Good processor and battery performance. Cameras are a downside of the phone, but they do take good pictures in proper light conditions. Better camera phones available at this price.",0.5000000000000001,0.48571428571428565,pos
